actual_label	image	predicted_label
chinese collar neck	5587_e815b5cab91ba3ebede05f8a592986b8.jpg	Square collar
U neck	4135_09e26daaefb84a3cde4a5c672f483a20.jpg	U neck
chinese collar neck	697_f6404ab80b4332e98654f1a706899bec.jpg	Low cut neck
U neck	4318_2d21867527c42e86fc1009c941c395d1.jpg	Round Neck
Boat neck	344_d67caa0d186178c708158daf8b8c4900.jpg	Round Neck
chinese collar neck	3028_77597db269b90606f4344dd382b59d1e.jpg	chinese collar neck
Round Neck	109_8b3ac201daa43cf9a6e36ba9eac9acf5.jpg	V Neck
chinese collar neck	3636_339b1292b32b28e88593c54be5f2f789.jpg	Round Neck
Round Neck	1985_ee31b953978a68805b7ac0b7ce44b66c.jpg	Round Neck
chinese collar neck	3950_5d983dc73145d74ddaf80328944c4dfc.jpg	Round collar
Round Neck	1480_5cb409ba916b41346839ef5ca26628bd.jpg	U neck
Round Neck	225_e93e5c4be7accae28bcc0d4bd7badc1d.jpg	Round Neck
U neck	1437_2e3f8b77e35001fc40db1a143aa782d2.jpg	U neck
U neck	5084_0d9d25385251bdaea01bb89b7a25c29d.jpg	Round Neck
V Neck	564_df1d00449735d56183dbd5d3d4f83650.jpg	U neck
Round Neck	3119_c4664194ee1d5d63f0bf76aa78d0cdd5.jpg	U neck
U neck	3773_4558aa1f12411a05f5cc203a4807d404.jpg	Round Neck
U neck	3531_8b424e0c9104116d08870d8a31973acb.jpg	Round Neck
Low cut neck	3024_bc0310e2cec22bf8f680d4b2671aca04.jpg	chinese collar neck
V Neck	1137_f9d6e9bba415bb430017bc051fddc421.jpg	Round Neck
Round collar	3662_483150405566a5a0d2af6b831ecdf3c9.jpg	chinese collar neck
Collar neck	1640_b05ddf9e903151405834223199b4350f.jpg	Round collar
Boat neck	2429_536b9fb742cb58b34cbf2814de875ca5.jpg	Boat neck
V Neck	1028_a9cac2eed3835674369eaa1af26febcd.jpg	U neck
U neck	826_7b57c349d20593453734f04b19639e76.jpg	U neck
chinese collar neck	3435_e4d894f73f4b6ef46cebee24dfaa5df4.jpg	chinese collar neck
V Neck	2931_6f1f76f599fd568a04a84722ab37a0a9.jpg	V Neck
Boat neck	2871_dcd418860500e62ee989681fd2f52fd9.jpg	Round Neck
Round Neck	2282_239ed7a4f21b12dec739b8a996f7e505.jpg	U neck
U neck	2589_330fda26b0199366f0a4065b596d28e5.jpg	V Neck
V Neck	1426_50fb4741e694ebdd7228a8565227553d.jpg	Low cut neck
U neck	325_e531c9d05c5bd81f73fd1a0b0fa4d641.jpg	V Neck
V Neck	2149_67e532abbd274f32f526fdfcb7051f87.jpg	U neck
V Neck	2033_050de66f8babc2398a4ec610e62fef20.jpg	V Neck
U neck	3014_e3ced886b0f30384f7c9e034eb1d5156.jpg	Round Neck
U neck	5077_1caea0530f713f3bb20028cf98745cc2.jpg	U neck
U neck	787_a5bb02bf1612b576021e937b36caa22b.jpg	Round Neck
Boat neck	2318_14ba6b2312dc6028511cc3bca4890b62.jpg	Boat neck
U neck	1446_de21ba6edadb950844033a434e6e81b7.jpg	Square Neck
chinese collar neck	5211_b76ed65f5400c94becca725e8fb20019.jpg	U neck
Boat neck	1587_9297497105e4e8055d14bc0cf497015a.jpg	Round Neck
V Neck	5656_1e6a644db423c9ecf0cc0bec7dd248be.jpg	U neck
U neck	2528_d154c005f5533cb58bdc2dff25b25b2e.jpg	U neck
chinese collar neck	4080_f83d05408aec4c534aa4d5e574d9e66f.jpg	chinese collar neck
U neck	4489_d5425c4373adb2d61b73f9920befd820.jpg	Low cut neck
V Neck	5474_aed76ef345624fa77a4dab7defa42376.jpg	chinese collar neck
U neck	4702_800ae8bc7e2a9511b8c269a42f353c77.jpg	U neck
V Neck	2387_aeac1b1ea8addc9aaee76317c29fc5d3.jpg	chinese collar neck
chinese collar neck	3337_bab8d901eb557ae493d16e6e47f9a3bd.jpg	V Neck
Square Neck	1367_8b66183873b1ccd77b61ea8bc6022f35.jpg	U neck
U neck	3957_35cb2027225ca000cea6af119b217499.jpg	Round Neck
V Neck	3311_90d702cf2fca2e688b3cb8cecaa479a3.jpg	Low cut neck
Low cut neck	2175_08c43fcb8fb55e373208b268c2435242.jpg	U neck
Round Neck	3380_217caae3a04e69153984874805fc7dab.jpg	Round collar
Boat neck	2829_00cc8420e5372bc10e17a065e304cb5e.jpg	Round Neck
Round Neck	2098_29cab45045a8353bba9402d32ff5bed1.jpg	U neck
Square Neck	4425_e14b9ba2302963a05dcce91f76da174f.jpg	U neck
U neck	2409_30e6461af897fdd7024c9d589499f37a.jpg	U neck
Round Neck	907_fdfb5aea72ffc4cf641607dc3f6db503.jpg	Round Neck
Round collar	133_6d590b0995544110d7cb7f88041570c9.jpg	Round Neck
Boat neck	927_615329f3ce67fb5da8e683ffb46a2500.jpg	U neck
Round collar	5297_a8ddab201aaaba88a70b538556dfd3f5.jpg	chinese collar neck
U neck	3788_311aef44ce0b9cbfede97ef97c4a8e83.jpg	Round Neck
U neck	2391_2d92c061599309b232f72586a12aabfc.jpg	U neck
chinese collar neck	2599_f00a2a413ef6b16930374fef081001ad.jpg	chinese collar neck
chinese collar neck	3537_f43a2fea3ac6c5059cf5f269c70d458b.jpg	Collar neck
Round Neck	1917_0273364c342ce5d6090c5db3041ccf0a.jpg	Square Neck
Collar neck	688_db1805541296ddd4a052783ddf2febc4.jpg	U neck
U neck	4478_985c72f8e8f2070efc3d885526fd057d.jpg	U neck
U neck	1905_bea003f888806f214ece72554cb2364e.jpg	U neck
Round Neck	893_19a0e504589bb92ddd672f013592bb5e.jpg	Round Neck
chinese collar neck	1268_8963f4b0dd63883902bc22faf86e9a61.jpg	chinese collar neck
chinese collar neck	1515_87f1b37866e559cf9a14a9515e0f33c6.jpg	chinese collar neck
U neck	5404_4e6a3b6260776cbb53c1cc041303d925.jpg	U neck
Round Neck	713_8aa97c676c4f9d75fe6eb70c143b7b39.jpg	U neck
U neck	5756_58744b03f6adf14c80b70a2fe5401098.jpg	Round collar
Round Neck	1345_4dfbb864d28b695508873df159194064.jpg	U neck
Round collar	3520_5d96e03f43d59f843f3f520c2e59a5eb.jpg	Round collar
U neck	2858_d5d09ec4c8c7637e3aafe3c617d76bc4.jpg	chinese collar neck
Collar neck	642_68fd426ab1eb8fed497e05eb462a908d.jpg	Collar neck
V Neck	3460_9a64f65c3514a478e83be05248f3b7d3.jpg	U neck
chinese collar neck	5180_7e1bd8bbf154dced3b8497834a698cf1.jpg	chinese collar neck
U neck	4660_14243e983935ac63accf66519daee15d.jpg	U neck
U neck	4673_1f3a9a6e4eb3330a1e72b51fb63592e5.jpg	V Neck
chinese collar neck	3204_01d33f92485db856181eb236b95f1bf8.jpg	chinese collar neck
Round Neck	4666_965fdb428a0ccdfc519e5ade713ec242.jpg	Boat neck
Low cut neck	5350_fc5ebb661ab7b9381fdf7edaaf68b86b.jpg	Square Neck
Round Neck	3121_43a96ba52e7b9c246dce6d447c59def9.jpg	chinese collar neck
Square collar	345_91420205667f8e42bf1b068ae413b124.jpg	chinese collar neck
U neck	1819_1228d161578436b0ad347cb3af2c4e51.jpg	U neck
Boat neck	5572_fa8c9262eb46606b0b794becdbd4f6ca.jpg	U neck
U neck	1180_55531b92596ac3fed5f5aa26cfbe7d2e.jpg	U neck
V Neck	120_9ecfd6bfd332ac76c3236b031d0f212e.jpg	Round Neck
Round collar	3394_08c2935897bb86c655496633219dfa2f.jpg	Round collar
U neck	199_b22368fe47d16bd1dee1d45558a88979.jpg	Round Neck
Boat neck	1560_55585de646adc2f0da1c61de85827fbc.jpg	Boat neck
U neck	1682_06e5d576910448599887e7c68394e733.jpg	Round collar
chinese collar neck	4943_7992f1ea55284c0c0a3ce4746e005014.jpg	Round Neck
V Neck	3376_97daa5a70359bee038aec5859dea63b9.jpg	V Neck
chinese collar neck	3100_6d0027dc1038faf2540b7ac9ef880910.jpg	U neck
Round Neck	2050_2641f10a4f84a3259157d1585b17b30c.jpg	Square Neck
Boat neck	1384_426325a50d3c77dfac60bdb0ff4b1fff.jpg	U neck
chinese collar neck	1381_e2d3652c095c8dfd86f32d63b2a6864b.jpg	chinese collar neck
U neck	4905_cd31e07a46365392336f0f7354f992f3.jpg	U neck
chinese collar neck	1736_80f3104fe878d89620f1366b210a8885.jpg	Round collar
chinese collar neck	2811_9d5d2db915f66c415d2abf15bf535f46.jpg	chinese collar neck
chinese collar neck	3399_b4c04a1bf6324ab35f39aab965f7e3fc.jpg	chinese collar neck
V Neck	3882_e913872c60706a981fdeb6cf981a87ff.jpg	chinese collar neck
chinese collar neck	5283_5e7a70fdfd5388da05ddf17474cc13bb.jpg	chinese collar neck
chinese collar neck	224_b701a74c48b5c39ef41063b3728733d4.jpg	chinese collar neck
Low cut neck	2134_2279403f64f268685310d1ca196a77fd.jpg	U neck
chinese collar neck	4433_d74a92d4c786103bbeb5ae39ebb6e3ad.jpg	chinese collar neck
V Neck	4792_0dd16808b1223bf0a20c69b715c93173.jpg	Round Neck
Boat neck	4414_dbb23c6fbb5f33068888873afef5d7f4.jpg	Low cut neck
V Neck	2309_c5f9f11fef02000ec30f1f6315bb2ae4.jpg	V Neck
chinese collar neck	5606_db8aeb9dc99a645b430b1c409877ad9e.jpg	Round collar
Round collar	4269_f7e2fd4ad4b8d044e2fa7f1ad816eb43.jpg	chinese collar neck
V Neck	3354_6a84769efa2b8d2f22b340cd5b7dd301.jpg	U neck
chinese collar neck	4211_9d699c77fe87142d974f523210007677.jpg	chinese collar neck
Round Neck	1462_bacddfc53b2f669d6e6ebd17575e6b9b.jpg	chinese collar neck
U neck	4573_e4cca4d6fcb1b282c14c4738cb18dd90.jpg	U neck
chinese collar neck	5290_f27e5baf866d5951d074051e623f3721.jpg	chinese collar neck
Low cut neck	4735_dee23fe6e23dcc24efa4be2452ad1b58.jpg	Round collar
U neck	370_8be49a6fc36dc57f8b44169a5239292c.jpg	U neck
V Neck	173_99d4cba0e3f631401543c88d91a787b6.jpg	Round Neck
Round Neck	2696_fde061024fa6dc910e95719062244459.jpg	Round Neck
Round Neck	3205_6a41777663de17d1d681c0bdfb99a3c9.jpg	Boat neck
Round Neck	3450_659c0fe6a769c4e3f3e81c66fec6a3dc.jpg	V Neck
Round Neck	4768_93a70b65dd93edf3c9425e87734d03fd.jpg	Boat neck
Round Neck	1604_46e9274eaa1f8c4238a47f8b56307a2f.jpg	U neck
U neck	1580_e0028f3076168dbc4b2a570665d063b4.jpg	U neck
Square Neck	4518_0f3dc76a40b8856639bcefec1c890b48.jpg	Low cut neck
Round Neck	352_4a5992d7107eae757ba2c25790df143a.jpg	chinese collar neck
U neck	594_788bab8aa9e2cf3ce21197fc78277981.jpg	U neck
U neck	802_7de531f44b831b3138310ca9576dc743.jpg	U neck
Collar neck	4294_d7b3c39d2770f189216491e6d8d07050.jpg	Round collar
Round Neck	1609_d12c22871bc5bb61b3a792232304173a.jpg	Round Neck
U neck	4399_d5196c6b3e0a00b9423bc8233325422f.jpg	Low cut neck
U neck	4313_f2004cbf159daaae43f24424c93f21a3.jpg	V Neck
Round Neck	5261_38b4fda9bace8b6ee2f7d6a2c4e2b3a2.jpg	Round Neck
Round collar	2779_fb1ed112f10230fca54b96957f07d941.jpg	Round collar
chinese collar neck	3469_56962b9724d27fb37dd3b7a6c442d514.jpg	chinese collar neck
Round Neck	1425_e69642e36c600fdcd4c1bb7980fba85f.jpg	chinese collar neck
Boat neck	938_777cec80c815cc2121aba5cb227bab3c.jpg	U neck
V Neck	4977_001c72f06f0be9e09483aded99962d67.jpg	Round Neck
Round collar	879_bb4bce49cd0352c4a41c81b6e8bc8c59.jpg	Round Neck
V Neck	2100_15e3b5571e592eb2b33351eb3bad1d05.jpg	Round Neck
Round Neck	1744_58e3c6d9ff191f9e7c9a7059311d2c8e.jpg	U neck
U neck	4695_00654304130b05c1dbd385d1e3e2a906.jpg	U neck
U neck	1043_6c508c8743ade558a89c841ad2dfa88e.jpg	U neck
Low cut neck	1360_f99b48adc9cf46cf4702e0d4feeea6b3.jpg	U neck
V Neck	2558_349c09666fcf4f299780a75443dbd2e6.jpg	U neck
Round Neck	1916_511fa77d4b91757b036247d88aeba6b1.jpg	Boat neck
V Neck	5238_3498d3bcb919f2109eca4c770d853bb1.jpg	U neck
V Neck	2673_d38359d7abf91a4b7f3c53ce71e1d347.jpg	chinese collar neck
Round Neck	1613_584ba4b4cb75943c36d8ed54abb032ae.jpg	U neck
chinese collar neck	1636_52076b55626e4a3c470f78f22e520749.jpg	chinese collar neck
chinese collar neck	4027_494f71172a9afa1a17f2175e51c8add7.jpg	Round collar
U neck	1953_bf022ff9c8ea4aa44ee38c7d205dd3ff.jpg	U neck
Round Neck	4464_a2454ca8a5059df7ded49546762d6261.jpg	Boat neck
V Neck	257_269d01a746b8c177bafe6d147d7e452b.jpg	U neck
chinese collar neck	3144_03c56e885b17fb00a0be2bd00c76f981.jpg	chinese collar neck
Round Neck	768_3b117d73dd5ef8aec41cff9c1fb9563e.jpg	V Neck
chinese collar neck	1005_7bf56fd58f0df3c2d438a5a82ec6190b.jpg	Round Neck
chinese collar neck	2024_f091407ba919ea344d6d4c57eef8d2b1.jpg	U neck
Round collar	350_70787c7e1bc1afc68debc306e6975aa6.jpg	chinese collar neck
U neck	1684_89b3255c25556a9de319496426eccb99.jpg	U neck
V Neck	2742_56ade43128c8b1c0db349e0b28745005.jpg	V Neck
U neck	4484_993f77938303cc08d05631989d6cbf41.jpg	Round Neck
U neck	2065_3a09f32c592216380c3b73b6227d9054.jpg	U neck
Round collar	462_28a4e735aeb887f27ee8ac0b567cff6e.jpg	chinese collar neck
U neck	1008_bae534b354300c435053b2ff6dd572d8.jpg	U neck
Round Neck	1301_ede1dd10f865390c0e00e013245b418a.jpg	U neck
V Neck	1693_1604bc7ff5d6a43f624d951ed2984f52.jpg	chinese collar neck
chinese collar neck	1036_9beba44159f0133a9bd22a9820cf2df1.jpg	U neck
U neck	4499_e0c3b257b9406c48df943b61d54e7495.jpg	Round Neck
U neck	4680_0c1f7dcce1a658891038ad37a95c1ffd.jpg	Low cut neck
Round Neck	4201_5c2afcdc9abab03c3ffda747cdd9b3f0.jpg	Boat neck
U neck	3655_8627f33d686fb679e49b28b0fbf2a13e.jpg	U neck
Round Neck	428_228a69a48258a00b1667c91cd0204b6f.jpg	U neck
Round Neck	5527_b0b2fc4e47fae8164f9c8e4386d05910.jpg	U neck
V Neck	3366_88d69664d1501cb1d5c0b4175076d149.jpg	U neck
Low cut neck	4528_cb8a2f086fb70499b321749606eb5da9.jpg	U neck
V Neck	4428_5680227edd052d031b30c7392a985b66.jpg	chinese collar neck
Low cut neck	13_759929c95dabd333ffe00711bf234745.jpg	V Neck
U neck	2064_03889598ccf23b32564edcfc3a0fb410.jpg	U neck
U neck	1664_8e24284f083308d23505ddf2f9670c8b.jpg	U neck
V Neck	2868_637b273d4bd165ee2efd539ed84c572f.jpg	Round Neck
chinese collar neck	3167_5f90c25763a1d683c22f853876b0a98e.jpg	chinese collar neck
Round collar	873_bba729c4f3a99ec949d5078988387bde.jpg	Round collar
chinese collar neck	867_cf0ad4809ef5b3b61728895544598b88.jpg	chinese collar neck
chinese collar neck	3103_a14c14091ef23029dd055b2888074369.jpg	chinese collar neck
U neck	1791_f428ee4968a615e0eaff6ee2b335f756.jpg	U neck
Round Neck	1583_15236aa09d2acdce6eb3e876a1ae5a60.jpg	Round Neck
Round Neck	5141_7e87e2cccd52a967d2dcb4c009e9aaf5.jpg	Square Neck
U neck	4583_0b27138a5ce4fef307d9369c9ac187d2.jpg	chinese collar neck
V Neck	1685_93366def2ccb1125740ee401f57868f1.jpg	V Neck
Boat neck	1274_a950c2d3f7b9b808a192f58ffb73a600.jpg	Boat neck
U neck	4260_15b425fa006744a7c6a9053c9a5d8432.jpg	chinese collar neck
chinese collar neck	3815_abf78b4d14591076c6e036cd3582daf1.jpg	Collar neck
chinese collar neck	5007_b1c8771824fd72e1281439055acb4748.jpg	chinese collar neck
chinese collar neck	3966_fa10c73f91d9970f20473ac59a2e8ae0.jpg	chinese collar neck
chinese collar neck	3035_d7a6108da94a77c4ccf419182286a15a.jpg	chinese collar neck
chinese collar neck	2131_741d7d9956ea4861152e9642d1de024e.jpg	chinese collar neck
Round Neck	5641_7139cdaa46393947ea52bc3160ed26a2.jpg	U neck
chinese collar neck	5036_0d6d17c9aa13c7d06f39a9bb868ca71e.jpg	chinese collar neck
U neck	3877_8c75e9ed8fc7340a83b82a8291189d3f.jpg	chinese collar neck
U neck	4980_c427b820a92e8b9e5ff9e3aaa6d388a9.jpg	Square Neck
chinese collar neck	1411_a63234412bbc1d932503f4f94aac1deb.jpg	U neck
chinese collar neck	2692_794d614fd2d68a0d3ec15797aab68f0e.jpg	chinese collar neck
chinese collar neck	5540_7d6d5cefb4b5e88f92c25482eaf60505.jpg	chinese collar neck
U neck	5608_0b1cbc55ee39c2569ac1fd86c86a43d8.jpg	Boat neck
chinese collar neck	155_302787589f16e3c91bcb61abfe73f014.jpg	V Neck
chinese collar neck	3916_f25125b8e96874e4717159e841ea35ad.jpg	chinese collar neck
Round Neck	5409_1ae129cbbe2e33da297ac09ff50e7482.jpg	U neck
Round Neck	1968_2a57ce5d67790d4b458d0e5b0576175b.jpg	U neck
Round Neck	1845_8952f92b93ba760e6f076900dd1cb958.jpg	Low cut neck
U neck	113_d21df74d85b6b2af29d1ddb53e02dfe3.jpg	chinese collar neck
Round Neck	64_5626984a3ea733dfe17cd8754981b522.jpg	U neck
V Neck	780_683961e200ce12b88187f3d5656846aa.jpg	chinese collar neck
chinese collar neck	1406_fbe8c1fac6d23800cc91c4db7d0a98bf.jpg	Round Neck
U neck	757_7f29cc63b5fd50188d184feb819a929b.jpg	U neck
U neck	3919_b27fd82d54cb037f1e7ce4501fcc5903.jpg	Round Neck
Round Neck	4553_bada2dea720e79471f728189fb6b3c6d.jpg	U neck
Round collar	3760_8647280bacb46c2df3999b00ea38cf07.jpg	Round collar
V Neck	1481_c034e23ad88208ead183d6c2d20ede70.jpg	Round Neck
chinese collar neck	1088_890af6e7190729cc5a60d3b19b16b10d.jpg	chinese collar neck
Collar neck	1464_72125641fdef729cdd96dee31f4ae409.jpg	Low cut neck
Round Neck	3730_922fc70179c6869fd7aa106513dd4eab.jpg	Low cut neck
U neck	832_7e7761c865525b5ca8e1e158cc6a5570.jpg	Low cut neck
chinese collar neck	3766_15f1d75377c590d66c598fe9cb439c95.jpg	Round Neck
Round Neck	2203_50b4c452395e3d29c556d4d683ccc8ed.jpg	Round Neck
U neck	5481_193592e2aa23447fff0079ca0aa4fc22.jpg	Round Neck
chinese collar neck	1212_877762d2c7d47fb997ad1f6125839a4d.jpg	U neck
Low cut neck	2625_8ed696f24e2d5a626a575e079bbf1f2f.jpg	chinese collar neck
chinese collar neck	174_a41242ae4d326c26f64264b1c7309958.jpg	chinese collar neck
Round Neck	5271_deb8cd0e218950fc5cef598934bcebe7.jpg	Boat neck
Round Neck	3148_2ed48885eb2f377aa51c05f3e86404ec.jpg	U neck
Square Neck	2401_6bf987f85b0aee3310f62a79f73ecace.jpg	V Neck
chinese collar neck	2760_ddfda43b735874615454c3b9f9c0039c.jpg	chinese collar neck
U neck	3000_8ae768711167e6c9976827596cdc94c5.jpg	U neck
Square Neck	1260_49226ecf069281078d3c0738f28a0e78.jpg	Round Neck
U neck	529_3bd5ec6db9ebd3e56b0b8ea83754c295.jpg	U neck
chinese collar neck	3106_03a45834e088919398e888a8ed1912c8.jpg	chinese collar neck
chinese collar neck	1546_f2ed93ccf569a0111bb9d0bc8db75ffc.jpg	Round collar
U neck	2814_f3344871dd15020994b7d26241a2f03c.jpg	chinese collar neck
chinese collar neck	2078_515c756fa754454bcd4a632d39c2f323.jpg	chinese collar neck
Low cut neck	4531_04dccc301cb723512abace71d6537cbf.jpg	Boat neck
U neck	1605_cd0922c1ccb60dd29d7c5b9795e4975e.jpg	U neck
V Neck	1932_53faa497e0ebed2ed1f8284a7dec2e46.jpg	chinese collar neck
chinese collar neck	3381_922997a0310f9e68e304af6099add53f.jpg	chinese collar neck
Round Neck	5337_e70363075e6f0634ce856adaf6888291.jpg	Boat neck
Round Neck	5118_c7cd272f628c2385984f6e71077e6eec.jpg	Round Neck
Boat neck	3333_ed7aef405b09120e774efb0dd401a59b.jpg	Round Neck
U neck	131_2cf058f15a633ec1c8dc9d66eecf7eb4.jpg	Round collar
Round Neck	4265_fcfc84ac2e51eeed37da940f047ef7b5.jpg	U neck
U neck	5453_8a63cb02bfd6780d42a0a2ac99befc4a.jpg	chinese collar neck
V Neck	1474_127a542778b8d2841fd4373aac7f837e.jpg	chinese collar neck
U neck	414_0eab5885c6e43e7f091cfac1349253dd.jpg	U neck
U neck	1443_b2bdbb736161402bc7f7bcc0dadcda2a.jpg	Low cut neck
Round collar	4423_36b65d3d269eddce6f24be8bdbcf9239.jpg	Collar neck
U neck	1011_9940aec5b81e05ce2771bc3938838bdf.jpg	Round Neck
chinese collar neck	4100_f57ea1b29cac5e14326359d93313b473.jpg	chinese collar neck
Boat neck	772_fe05c8bb1461505bf02546b98f98a668.jpg	Round Neck
V Neck	825_f0be87cf45fe6475192e9ae8e391680e.jpg	U neck
V Neck	294_6045d59a80b5debc152859451c365a71.jpg	U neck
chinese collar neck	3382_fcf630bb9922d09c948ad9854fbd4c76.jpg	chinese collar neck
chinese collar neck	4637_d506c07ac3a879a1d3c37bef962b98fa.jpg	U neck
Round Neck	982_2d09e77c0a4a874041ae0fcb7953d694.jpg	U neck
U neck	4887_e975a28965eb9ee50037c65bdba9351c.jpg	U neck
Low cut neck	1113_14946be8a1858d0a0d7c33cfe58b396a.jpg	Low cut neck
U neck	2370_235f94179e5b4d005227ec77b4445d1d.jpg	Round Neck
chinese collar neck	2630_1670e5134d0376411b3d9b794aabe269.jpg	chinese collar neck
Round Neck	3155_8e1234cec6f98801dc6784e8a19a76e8.jpg	Boat neck
U neck	1899_f88c56eb81c292d42ab4cf7fe7dfc9b0.jpg	U neck
U neck	4892_20aa3cb5abd7a11a9bb4e7f9a3164099.jpg	U neck
Low cut neck	2408_8560af50b2e9b73c5d646662a9bb9821.jpg	U neck
Low cut neck	3836_00fc033c15f968f0b9ede1dea7337ea5.jpg	Low cut neck
chinese collar neck	854_384f41738403b6c4c9a3125c37fce2e6.jpg	chinese collar neck
Low cut neck	1371_060cd176b7d49422d031925445387bab.jpg	chinese collar neck
chinese collar neck	933_594a3abacfee09964cefc2612840002e.jpg	chinese collar neck
Round Neck	5203_b6d3635fe30e6d0a7bcbe42c2becf8d9.jpg	Round Neck
Low cut neck	320_a1996a54096069555dfd79a2676b90d1.jpg	Round collar
Round Neck	4930_b8a3405a4fd919f3407fbcbf72bdc028.jpg	Round Neck
U neck	1129_23aacc4e69df174564796a86ad58d50d.jpg	U neck
U neck	4328_69b708a5e4429f517ce38840fc250067.jpg	U neck
chinese collar neck	4991_35cb513b53c7ab97f5a2d9fac5266f4c.jpg	V Neck
U neck	3931_e58f6822f3e270d6c0cd029cf0815fe0.jpg	Low cut neck
U neck	5620_17d6144cc36812a0d6ee733d1e0bfc4e.jpg	U neck
chinese collar neck	2524_e7660232f4010ce79c16e29a1083426e.jpg	chinese collar neck
Round Neck	4610_67649187cee054c32ff1db4115aee6c2.jpg	Round Neck
chinese collar neck	1106_56ef6f07ca7df11bbb599e4a24a4eea8.jpg	chinese collar neck
Boat neck	2505_533c1c4ee50c6123070881e31dd77252.jpg	U neck
Low cut neck	33_775a96dd778d9646cb35546e67269020.jpg	U neck
Boat neck	4761_a4a895bdf5c369bd212a8b0960507ebc.jpg	Round Neck
Round Neck	2052_65513b25e0ce57fc2472093e943cb6cc.jpg	Round Neck
U neck	4954_c80599177b0ec40788fa67b08aeade15.jpg	U neck
Low cut neck	3678_e148a1e07a1dcec5ba9ac90571910cf6.jpg	U neck
U neck	4870_8fdf1efbddaddd1d0b7a5b1c7c6d9602.jpg	U neck
chinese collar neck	5013_1962ffedd2b991347e7c1868de29f62a.jpg	chinese collar neck
U neck	4136_4257c3d38be1b9023bfc9d4ae659e356.jpg	U neck
chinese collar neck	194_698d30c2a63b7049069d9202b898ecb4.jpg	chinese collar neck
chinese collar neck	971_7647b9a90cd990060bcc9194cf75656d.jpg	U neck
U neck	5064_a3a62a0d0c1737668fa57400693d029b.jpg	U neck
Boat neck	4911_6c0275a623bcbe4b67cdde40ed983209.jpg	Boat neck
Round collar	783_b153a30433e0ae7769f969b85ae1cc37.jpg	Round Neck
Round collar	2879_85dd2e1028d9be17db11f14eaa3b00da.jpg	chinese collar neck
Round collar	4718_410e41f3d15a7a1c691e56f47a9aa930.jpg	chinese collar neck
chinese collar neck	750_d796892861947e551181e73d567cb123.jpg	Round collar
Round Neck	5076_cfbcd25852413932551c06df6798ce7e.jpg	U neck
Round Neck	315_8a029ff9337399b7d044a00efe00730e.jpg	Round Neck
Boat neck	2853_ec4da8c00bae00283c84cbb37ac2add0.jpg	Round Neck
U neck	5415_76d4a4bcde40ce1b1e86a496ce8c12a5.jpg	U neck
chinese collar neck	2809_d5c74aab0bafd2bc3fa080a98b8ad91d.jpg	chinese collar neck
chinese collar neck	2539_c80d51b6e3db04f9fb3b1007be85a6ec.jpg	U neck
U neck	3535_4ab91da97d9428964626e9ce59b034ea.jpg	U neck
Square Neck	2040_d27ce55a5b77bef584da8af05c3fead8.jpg	Square Neck
Round Neck	682_dc86a6274327575b102f8f779eac15c1.jpg	U neck
Square Neck	3627_59b239b1a556f02274d7abc333892c32.jpg	U neck
Low cut neck	361_4452a5db027b34a71dc072c6f05e4e00.jpg	Round Neck
chinese collar neck	2158_5de7dd4a52f55f970756ce0785f53e27.jpg	U neck
chinese collar neck	4726_065841b1adf8862bfaf0e2d12846fe25.jpg	Round Neck
V Neck	1798_fd88813ee0b47430e836087fd2b5a4d1.jpg	U neck
Round collar	5190_a4e6781de2825baf06ab48145720c63e.jpg	chinese collar neck
Round Neck	3907_8e82d587091af7d3ae3529f4c8aea380.jpg	V Neck
Square Neck	1692_d54e1522d324c76933468de540ed6705.jpg	Round Neck
Round Neck	76_449671940c2fc4c138e3f248beb87592.jpg	U neck
U neck	3856_c45706a72a4c29d14a4c9941ade0e43b.jpg	U neck
chinese collar neck	2845_88ab8607446c844666531e78f043f80e.jpg	chinese collar neck
Round Neck	2502_511d9722e3986cbb59258ee921d1a0fa.jpg	U neck
U neck	5500_a8ff6debb3895a617e8fa5a23ee8d6e3.jpg	Round Neck
chinese collar neck	3021_e625d936a1fa0d3ff130048ad66e1e77.jpg	chinese collar neck
U neck	5465_61563e32a1da34b1d13e6cb68fe10e0c.jpg	U neck
chinese collar neck	2068_6f0aea21624662df8371dfc083a1e4b4.jpg	chinese collar neck
Low cut neck	3151_9213180a66d057a3e9e3d7b9b7e04bf8.jpg	Round Neck
Collar neck	441_eba472e5b33722273ee1f35ff7e804a2.jpg	chinese collar neck
Square Neck	5174_bdf25b80aa19cdcd24ad578c9d957b2a.jpg	Square Neck
Round Neck	3780_270b2732c4e1da3c211865fbdcee552f.jpg	U neck
chinese collar neck	4851_a2ef84eec7482b36d00e7377a4cc6aae.jpg	Round Neck
U neck	1240_0b2ce66dfa0e9fc6318c5bdc515c8d01.jpg	Boat neck
V Neck	1888_da025cf14bfc6bf49b36dc11c6329576.jpg	U neck
U neck	2152_efb786571ce2856e7a7ba2b3f50ab626.jpg	chinese collar neck
chinese collar neck	2174_a4c974aa7a75bf088562583749bbeefa.jpg	U neck
U neck	2526_e060c56607f5068b2030b503dc02353f.jpg	U neck
U neck	1663_bb4c498f24b32c0e581d87d62bb8b59b.jpg	U neck
Round Neck	4545_119f3d90c204c192204f4969f2fbd657.jpg	Round Neck
